Marketing_Spend,Employees,Time,Sales
39674,96,225,169702.5607314132
40854,18,137,62659.91991606903
51271,31,335,78731.1371458922
78688,20,330,97528.94089011302
43518,95,305,159199.79610600483
15267,6,258,49645.3362850689
95825,23,131,108199.80270110846
6062,27,151,53216.82729955929
55448,45,202,121576.8042992162
11229,18,275,48382.81776285572
61793,51,233,129327.18072511113
52915,67,274,136211.73868168733
9632,94,163,127160.79979235184
8596,12,233,35920.84613070956
11168,31,137,58313.61652909484
12561,44,223,69129.75790092282
78794,32,350,119918.81762441406
87152,72,229,175925.7763659239
31734,65,12,103229.07590040224
11371,42,17,45433.44943343136
31069,79,219,145074.34706159588
84905,28,341,115545.71588784766
17910,32,305,71213.42829728393
78479,45,176,143243.2213512287
82735,22,246,99778.82675682665
86264,53,27,131484.85575106693
28275,89,246,138448.79676910094
77274,30,183,123530.58473532571
86449,7,118,78359.7910997633
65004,81,3,135396.3276813134
67981,42,216,114820.41205090994
89659,96,224,206481.36449015173
59553,18,101,66900.32454249515
53447,5,72,51164.39679162148
39529,96,355,177469.24749181257
80703,15,151,92784.68141633656
81090,44,208,113761.788966263
22260,8,356,62350.338418608684
8812,38,201,53159.750569519725
33024,69,295,125492.56647071817
63656,60,314,150329.14005103492
32285,14,18,44189.940887141835
97436,85,113,192383.62175098067
6605,75,182,133984.17308838558
76158,68,287,147929.98456522796
77303,17,320,98530.71858624172
32139,26,298,90152.1717975577
82149,60,37,146006.60014693995
61138,69,111,147452.5058803069
81125,96,239,203483.49333726076
18918,17,105,29984.591975842068
90655,5,326,103522.50602793467
32446,42,356,84248.96487207859
18046,62,247,92344.89721567639
29818,29,206,75382.6234979987
9324,46,361,74305.84479593996
81323,89,344,190530.9978046342
14111,37,353,76622.60895281701
43110,61,298,115253.41157158911
21389,41,29,61905.29075740674
46427,61,131,113597.11014410513
84579,66,146,158041.16791570652
33746,7,341,76691.48092040165
92886,34,52,103750.39298360194
5117,71,42,84661.8252261767
89471,67,308,174031.33276461775
18234,86,223,121795.12313898614
58441,27,208,89126.27734689954
5846,76,214,114808.69216936624
15954,77,127,124232.85392064045
84239,70,2,148744.68991824007
51514,65,51,112494.94628346263
93236,6,360,104445.78952686719
11469,31,17,61637.53971063413
35105,52,141,100379.681281095
47101,67,182,116238.17949399163
69323,9,227,91688.17925366983
96922,5,153,98846.36064960962
63067,26,202,89953.3278644005
54376,78,109,144644.73326873628
50587,28,75,98233.36216224571
41976,63,78,126963.7811126945
72584,83,98,174257.5209223332
83477,54,150,158128.0615840518
47533,27,132,88740.03945359813
6828,82,364,109766.71508061767
6917,22,154,29735.137994771627
25618,93,129,138099.75065373353
37254,26,10,63538.54878284573
52362,48,100,102558.13023987887
25128,48,2,84700.58923981305
64383,41,29,102015.1205744544
70545,11,316,75162.05729319068
87180,94,89,169565.01623143407
92958,28,269,117580.23814028804
14865,81,168,139221.2622263939
7219,45,162,83658.63183233202
44809,74,291,150340.23299540786
10287,89,79,128649.54837665989
39387,75,39,121969.63013327276
13512,22,42,50451.967595127855
6342,83,235,118360.3204027178
68076,76,214,158054.0303065832
24216,64,281,118284.41202803592
98070,56,142,156691.77901961695
84767,84,339,179679.51081058022
31614,53,110,90135.41421724332
41258,71,86,140027.41864733805
98789,49,215,143434.07743250765
47078,13,257,88531.09752360175
88524,30,286,123874.00990125569
17219,30,133,68510.31131267239
5235,34,222,55312.655139914255
47929,31,253,83954.98793554316
72444,84,205,145923.04227678158
13567,8,159,45537.58327501113
75792,55,135,130324.52359947843
70441,87,127,169455.8447015808
89555,74,246,169396.62948038886
78698,83,285,181677.54366176753
10415,14,51,27951.199834005885
41159,40,205,90628.28727476508
48925,50,240,122666.8494392692
10951,10,79,34832.85336816563
92388,74,179,178174.84245736018
13007,83,350,121773.542027282
46832,97,325,185903.3371702484
63596,93,14,167588.217497269
35523,87,94,123832.12269092599
93861,82,23,182854.5128574875
91740,7,80,76187.52388076144
20524,54,344,102413.03976561151
24282,46,43,68258.13224647094
28930,82,56,130367.64771240788
5077,58,107,83664.98333576227
25611,43,245,82004.05109720836
21984,89,94,156849.80209835264
19060,59,102,85499.82403969413
87985,15,22,87508.18379843673
89056,78,106,160172.00381044394
48303,83,215,157733.2143061455
64207,34,190,113584.14447475232
80046,85,30,175623.65914745416
34287,60,155,114492.90363745455
98709,33,221,135146.08481015792
44711,21,37,63146.72781270392
16954,37,326,65094.45979592797
78340,25,16,85484.81783290094
77101,82,124,161195.6358869671
76520,14,20,91409.03947572685
92062,91,330,194446.67070836606
23574,43,358,92014.78650752275
14184,82,229,135737.69263278114
24096,51,330,117077.69423623772
72728,90,236,184551.85737924514
39016,56,315,112357.69039760108
16246,45,214,65017.13518056848
50558,96,160,171024.03686844764
23381,51,145,94141.51365773851
41455,77,218,139701.8027946391
97263,91,145,187610.1036906243
9018,75,66,108675.64129578958
16302,92,29,133906.9269233851
72506,47,238,120795.81137632714
46157,41,132,78202.45345921277
59917,77,286,154413.01213807054
97738,68,189,177883.7529057266
88122,75,204,167325.94995318094
29519,64,162,110413.95760701924
92487,91,334,200022.18895422405
61819,29,152,104244.98000315974
85910,26,344,103811.47494563965
76324,47,251,124673.56605171245
10408,75,82,91240.55477378484
64379,74,25,138500.63529614193
30053,40,345,70789.78071565588
14446,50,105,75259.87274139318
5922,26,281,65159.74166343262
56356,39,220,100657.60693941223
15789,51,158,86951.6716556621
71656,37,89,97560.44586006555
49028,89,232,164034.22062112915
69484,79,205,160452.83093188182
37154,17,258,59861.33020744675
87870,60,162,162420.5952908724
7336,71,16,92194.44471989393
72779,17,176,100296.90165817697
24029,54,152,85966.60863183961
64201,61,130,141475.31875375728
37265,32,39,86364.66049935744
48872,91,359,149033.94570782737
51197,92,209,139391.09716746083
60180,69,151,147879.82534983562
28710,28,12,60679.89648206043
34486,71,77,126443.28039157686
76907,85,69,161356.28288481708
76895,11,143,97800.84859470741
69435,78,60,161880.98654640646
45631,87,320,163147.13964561943
25103,28,320,65249.27572750034
69772,13,164,79990.70350661667
19382,19,215,60440.97415298233
89291,60,269,154828.32286188906
8756,90,258,131491.05333939567
25609,21,261,51919.858731867345
21478,23,40,50163.08961199557
44666,13,39,50351.55294801122
80683,68,163,144213.55480693368
76315,61,41,152202.79819028763
82834,42,173,130896.27081784923
19153,87,162,123334.38374075298
81325,12,235,100408.87006637394
17999,10,218,23152.98626944484
60318,53,298,109705.91980919921
5814,49,363,79288.67261181305
81077,25,17,109463.9182520324
95474,97,113,206591.82708080183
7443,38,35,45165.28661631895
80993,16,204,94145.33995093514
80916,43,163,139547.54492409076
78319,10,357,89699.34022850184
22368,85,262,141384.94262894246
20328,36,74,75596.83032843698
61942,64,299,150561.27857761874
96751,12,211,102912.53929930745
32306,42,116,91034.11900242693
90451,97,171,215415.54365652933
44915,99,72,173461.151138735
42219,23,73,63489.44421124386
85879,59,353,146412.27304050224
69644,13,194,71165.66158602994
65279,56,155,130766.04931624909
58028,32,236,79485.55744769343
5126,66,155,87344.97748071158
57329,52,295,124839.90307835034
32632,43,188,100922.14717653816
70310,57,209,149372.2500119889
60176,99,73,166527.15647847528
91066,67,96,165773.9192913617
49327,23,334,73782.87283576591
73904,37,11,115198.95240563755
8797,68,4,99476.11952443527
52882,30,51,96961.88631032138
18718,49,294,107596.50698547377
39560,5,51,31245.260824555422
81589,79,48,158562.4408763622
27116,70,292,126418.03736695126
41244,39,281,87528.47866163621
6645,81,133,122055.51285885657
52523,49,330,116121.46912298341
24256,80,69,136963.33275840763
58173,37,361,105208.88964225436
42430,86,338,155120.75920936657
44282,73,23,132866.291227993
68374,87,14,132719.88753859603
73244,35,180,114864.9845370929
16694,95,87,125229.49557092576
61264,68,48,135699.47666356806
80060,19,355,94236.562102687
62545,50,313,111125.95709301242
44224,52,161,103392.20455213521
18224,72,294,122252.75500199196
45738,87,6,150963.66074299018
30150,89,149,131678.4927031213
68731,44,27,95116.81395844389
54688,5,325,57094.70434761437
78509,24,134,91288.38661581573
13577,26,296,53635.14935332256
13070,58,153,87032.04018133067
13666,81,325,138182.4784217597
62761,69,190,131886.17079658684
41368,19,79,70923.4337303083
11783,65,46,83243.11750247986
46914,83,61,135045.0431283538
75507,18,81,98245.42360994412
84026,73,273,167586.03684078448
72526,53,48,122789.24866213732
75835,10,33,70950.23718520025
50765,45,18,91010.58973265471
24956,35,36,74779.9247287313
92895,94,310,201535.45624857134
51240,68,89,120388.56655101241
42148,93,355,171480.1157330587
99270,55,148,147741.96021356236
9757,63,100,104506.84536138571
24097,59,363,104024.41032099602
15395,53,31,73229.77035661897
21241,44,21,70066.53910616651
32696,19,128,68673.44102717715
75480,74,357,167258.77954470925
51163,69,290,137124.9626950051
24816,11,230,38891.91229484355
54840,66,185,168953.25689262865
57853,58,165,128784.69355748307
29917,56,257,120866.86128097548
26566,55,57,101629.2579991257
80452,8,311,78174.20863377137
67823,5,159,76738.04598701697
25806,70,23,109311.7628202543
80520,39,107,118781.49309608803
6759,81,102,121067.41036398649
46949,85,331,165581.8249612709
97374,14,304,95063.6611543715
7482,71,357,106536.62163660693
29442,72,99,130916.27051284183
38719,93,130,138553.49777239782
63066,97,251,183728.05310286893
98501,69,225,171158.58287546714
7079,55,296,76025.04732827193
7717,34,359,59257.41139564164
64676,43,110,115431.20772798923
32952,14,9,41518.144516714376
91444,97,122,205451.88838327743
47460,48,299,105241.16584575624
95397,36,353,140552.84337602986
77847,48,51,106019.09248754894
98607,67,213,165848.82892023397
94106,65,50,151514.10322897622
23449,69,343,120657.00892260857
38536,45,204,111849.2099876295
69077,85,150,170063.69023742146
43258,16,92,54234.20193004245
53302,6,91,48765.07814224897
33865,77,10,117217.61113753184
11645,80,210,134143.458005958
43000,64,195,110387.66836119867
31737,29,30,84012.33325219774
16485,65,150,84362.95460469648
43565,26,92,65632.3065242678
30522,60,201,125524.89793015944
70155,25,364,117240.8423316267
60168,59,297,132914.9681453299
57487,44,144,123220.93736559004
17342,55,69,98382.7352957832
45806,26,142,78303.90068194913
53770,32,14,84532.01524507515
83623,8,175,78550.64684179694
80629,30,272,116133.77087543612
57603,91,359,164142.2251679869
86974,64,43,146992.15220945084
31399,27,68,72872.13936394647
90382,45,255,123292.44408346832
86244,62,142,164007.76605715454
81534,12,41,87348.66773553083
60106,55,87,134335.61219010793
35678,65,329,111283.79307429644
81218,5,75,78728.38595929966
68230,34,19,94338.86934906183
79055,96,268,178803.61728617916
61373,21,303,78144.72764503321
36480,27,98,74581.85500907431
90230,28,140,105587.02942982741
73836,90,131,182310.67374826144
77258,73,186,156521.76202038012
44986,93,174,171452.9593038892
29160,56,179,77625.5634147063
90595,75,355,173124.9341897772
84111,62,15,151169.2965828595
69929,26,299,89662.64333229123
78506,63,265,147404.9967940206
39911,48,348,106471.63715328145
92127,41,349,148334.65612740561
36821,38,39,72351.01471175336
80039,61,231,157818.90188251634
65535,61,324,128880.64306521208
89458,44,57,133604.0803053605
17175,24,263,49759.67894262852
59771,21,2,73655.61318177318
91925,56,54,143090.35217425512
71358,8,59,79964.90938639952
22327,67,355,134956.26116047692
52057,54,94,118508.96764030549
11150,86,213,125997.66734087413
9425,96,58,137559.4587988485
21032,54,217,91744.36135488369
7198,20,141,45514.64947666381
65500,76,327,187900.74986360496
58394,65,212,138124.20211696872
25079,48,301,101636.54100626602
41220,22,133,43985.430681032616
46874,54,166,116000.46960382827
18859,97,232,140502.69917153943
55460,84,25,149934.4357078363
36419,34,338,82585.85748720424
13705,53,200,84321.07951985947
47880,98,333,162575.54253508348
28236,25,48,58224.84006376873
92955,26,52,102018.693231625
90514,51,60,145403.95502304065
20358,29,279,51084.080986043686
99914,90,308,211412.19022299157
81918,60,342,142192.78910427308
19596,68,239,124385.61185943436
38572,32,278,79582.4385088612
83757,37,25,89802.96467101235
6279,70,183,91517.36760404971
68197,8,239,70214.53278624425
67516,84,64,178102.2084226723
12083,16,321,38737.50429573033
22771,21,4,57639.965675404164
34975,40,308,85823.28346973051
50648,20,117,66578.70122147212
53285,27,53,85084.0968976012
24063,76,26,122124.15513969165
72642,13,100,76642.10907880502
95093,82,207,186565.73727132648
91143,59,219,138823.07339110086
42599,77,14,143127.37715735915
56920,68,60,116258.60335920306
33529,51,153,93424.18924409192
40954,94,54,153111.52461243953
32856,71,255,134696.38558854407
7573,14,21,19673.243634242688
83344,93,35,166553.86973619252
40367,8,180,61759.576831711835
65774,34,154,105705.5351760397
28752,15,143,57159.8366964484
60029,55,5,124516.83836453743
22685,23,161,61625.24217339835
56693,17,121,70895.58776429221
60961,61,209,135842.96575560365
81908,7,172,71018.72078490614
79532,82,276,191882.24965018235
86994,78,234,166506.57825495122
61133,42,312,107843.3409252365
66268,31,322,105133.26581619574
97201,92,119,198380.74839133228
43243,84,8,135704.52697125735
62384,14,339,98732.82184870685
36653,57,64,110616.55352694317
31657,31,157,63815.16894862178
44952,11,147,68673.06494845013
27180,96,137,144531.65782093792
83411,94,72,182501.85208679936
6622,86,15,132970.4788153443
53756,17,324,58735.62727246163
45809,76,319,151920.47572430753
21725,95,91,132146.20997864983
66396,64,303,146370.59518979036
56226,18,269,63843.93315902613
86182,48,99,138885.68598748994
87565,74,302,176067.44476750607
34402,88,292,159275.36743654637
9263,32,10,65126.46494872736
51828,27,23,83403.06852777078
52924,16,279,71508.63787688446
79182,28,68,93516.80815369861
98065,55,133,129671.18426323547
64052,26,4,85059.55724739445
16664,66,105,97591.63566797678
40737,30,225,73784.25247571187
94563,90,240,181882.08821357772
34373,62,232,113084.94406852635
41397,75,118,125157.45238628953
91145,19,18,99003.2165079328
43709,98,314,165087.16790834392
66120,72,126,154182.42719387915
24250,10,318,36003.04186255871
26172,6,199,34000.909061713726
16555,35,104,76324.11004592705
92410,28,112,111693.81653376501
83617,39,14,127846.97094657939
58276,51,266,124119.71203745125
62492,35,105,98962.92930570693
58002,93,295,175246.61124447183
94599,76,229,171094.9606854104
77355,80,174,157216.9718940046
96248,6,107,100061.79886430032
29762,83,293,145163.31669078663
16046,63,239,111553.08387575735
33769,67,3,129167.462178363
58302,79,248,153382.1799493801
28150,21,135,64659.4746490866
73247,58,327,130200.20956249935
9853,25,245,63215.28342177634
99613,26,52,99282.29973144911
94399,59,38,142381.9189107814
26792,33,63,61509.051726970545
64129,83,320,171190.24644204183
79478,25,6,91130.4795094136
72298,6,202,71970.28961652303
36987,46,128,89968.37488914654
20850,56,308,101867.89647334976
17112,42,122,74738.00645434494
29058,7,122,34364.150247518926
50420,29,172,91059.03363164561
43890,81,320,146004.08387680253
71017,92,247,178451.6273836228
52304,66,283,145367.91517725372
37921,99,109,157593.07582927134
6524,19,193,32176.487875676903
20048,74,341,118161.3426799243
40111,14,165,71643.15426543506
42904,77,251,130573.22727119827
59912,73,348,147036.0645813033
39008,48,49,104737.8510758285
5060,45,311,73098.92964581975
79666,87,39,175068.5005659713
88559,24,164,100758.01687284457
60337,41,194,107651.59582050028
18350,99,68,130022.27048478505
29354,43,258,92395.73013719187
50186,81,321,158060.06844933992
33145,74,104,124134.36322474528
39020,12,274,49696.70803309097
91123,47,169,144836.44181635568
80186,14,354,100403.89737062801
90469,45,219,150051.2301381565
25581,8,123,29714.305556357634
93929,82,228,171168.45029844748
28051,8,167,37308.41412821832
56474,28,154,100208.69976475427
96748,25,104,148356.51423359575
74626,14,3,73366.37136905667
11960,50,177,98314.70537812445
40772,93,28,143392.95029750626
26520,74,144,114133.00345819384
54481,84,123,158310.64737077334
41408,48,116,92479.2379737981
